id,purpose,postCode,regionCode,dti,delinquency_2s,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,CreditLine
17060,1,84.0,19,22.24,0,700,704,8,1,1.0,457,30.5,16,1,0,5820
17061,4,167.0,8,1.75,0,690,694,9,0,0.0,10154,34.3,27,0,0,5070
17062,0,66.0,14,8.84,0,690,694,9,2,1.0,6002,55.1,12,1,0,4260
17063,3,606.0,4,34.74,0,725,729,16,0,0.0,32045,54.4,33,0,0,4230
17064,0,115.0,8,13.46,0,690,694,5,1,1.0,8514,63.1,14,0,0,4380
17065,4,188.0,23,13.5,1,725,729,17,0,0.0,22570,24.7,40,0,0,11490
17066,12,9.0,7,7.23,0,750,754,8,0,0.0,8125,16.8,29,1,0,6420
17067,0,74.0,30,6.06,0,660,664,10,0,0.0,72289,97.2,18,1,0,4950
17068,4,104.0,23,9.53,0,670,674,6,1,1.0,3416,53.4,10,0,0,3870
17069,0,34.0,18,4.23,1,665,669,4,0,0.0,1497,57.6,6,0,0,1140
17070,6,469.0,27,8.2,0,660,664,6,0,0.0,2788,53.6,12,0,0,2880
17071,0,500.0,27,10.2,0,660,664,7,0,0.0,7623,80.2,16,0,0,8010
17072,0,131.0,6,29.93,0,690,694,11,0,0.0,21522,77.7,32,0,0,4950
17073,5,89.0,3,20.48,0,730,734,10,0,0.0,9474,51.8,16,1,0,5700
17074,4,604.0,9,25.44,0,730,734,10,0,0.0,2177,60.5,16,0,0,4080
17075,0,97.0,12,10.99,0,670,674,11,0,0.0,22739,79.5,20,1,0,7080
17076,0,4.0,3,24.18,0,725,729,12,0,0.0,42610,69.9,27,0,0,11730
17077,0,113.0,22,17.29,0,675,679,5,0,0.0,11000,88.7,12,1,0,3900
17078,0,73.0,23,12.0,0,690,694,11,0,0.0,8673,55.2,18,0,0,7260
17079,0,273.0,8,10.99,1,685,689,10,0,0.0,17293,60.3,26,0,0,5430
17080,0,390.0,13,7.21,0,775,779,15,0,0.0,23764,29.7,22,0,0,6090
17081,3,57.0,9,15.75,0,695,699,11,0,0.0,8565,63.4,11,1,0,2010
17082,0,45.0,21,29.18,0,720,724,15,0,0.0,11794,33.4,24,0,0,8550
17083,4,161.0,14,31.2,0,685,689,32,0,0.0,88659,45.7,39,0,0,4260
17084,4,310.0,24,33.62,1,730,734,18,0,0.0,8885,19.1,30,0,0,5130
17085,0,56.0,8,8.71,0,685,689,12,0,0.0,15917,85.0,21,1,0,2640
17086,0,35.0,14,29.78,0,695,699,21,0,0.0,19325,68.8,27,0,0,5580
17087,2,14.0,11,14.73,1,670,674,14,0,0.0,4237,27.0,33,0,0,3630
17088,3,549.0,8,11.77,12,665,669,4,0,0.0,3061,78.5,28,1,0,6780
17089,2,698.0,35,18.18,0,755,759,15,0,0.0,13236,28.9,25,0,0,10410
17090,0,31.0,2,12.7,0,700,704,14,0,0.0,20378,59.4,24,1,0,3210
17091,2,76.0,26,22.57,0,690,694,14,0,0.0,49232,88.4,21,0,0,5580
17092,3,484.0,21,30.55,1,670,674,7,0,0.0,413,8.4,13,0,0,3390
17093,4,232.0,13,32.87,1,670,674,6,0,0.0,8390,74.2,14,0,0,4710
17094,4,121.0,14,3.98,0,685,689,6,0,0.0,3203,34.4,11,1,0,4860
17095,4,395.0,44,13.93,0,700,704,16,0,0.0,22711,40.6,37,0,0,5550
17096,5,309.0,30,27.34,0,705,709,18,0,0.0,30947,59.7,36,1,0,3960
17097,4,291.0,23,5.02,0,665,669,5,1,1.0,2631,52.0,21,0,0,5490
17098,0,386.0,19,15.05,1,670,674,10,2,1.0,8744,92.0,25,1,0,6570
17099,5,194.0,38,13.88,0,700,704,8,0,0.0,1499,7.6,25,1,0,6510
17100,0,38.0,21,10.54,0,675,679,8,0,0.0,8890,53.2,10,1,0,1410
17101,0,12.0,9,32.68,0,690,694,11,0,0.0,13855,55.6,16,1,0,3660
17102,4,134.0,8,12.3,0,680,684,12,1,1.0,16151,60.0,20,0,0,4650
17103,4,31.0,2,15.31,0,700,704,12,0,0.0,20296,41.3,21,1,0,3420
17104,4,190.0,17,25.75,0,710,714,5,1,0.0,4324,38.6,15,0,1,9540
17105,2,177.0,26,8.55,2,745,749,12,0,0.0,275,3.4,19,1,0,7530
17106,4,130.0,33,31.0,0,685,689,15,0,0.0,27922,71.0,24,0,0,5220
17107,0,120.0,21,25.03,0,675,679,19,2,1.0,21276,40.1,35,0,0,5610
17108,0,31.0,2,15.6,0,695,699,10,0,0.0,39381,84.5,28,1,0,6060
17109,0,112.0,23,13.9,0,685,689,21,0,0.0,19040,36.4,46,0,0,2940
17110,0,166.0,8,13.99,0,670,674,7,0,0.0,22958,91.8,11,0,0,5370
17111,6,62.0,13,12.89,0,765,769,15,0,0.0,26928,24.8,27,1,0,6120
17112,0,108.0,21,10.27,0,690,694,18,0,0.0,4979,21.5,25,1,0,5670
17113,0,223.0,12,14.21,0,665,669,7,0,0.0,6274,91.6,18,1,0,2040
17114,0,317.0,36,14.52,0,705,709,13,0,0.0,4860,27.9,21,1,0,2940
17115,0,503.0,8,9.36,0,720,724,12,0,0.0,6153,13.1,25,1,0,8370
17116,4,157.0,8,23.62,0,715,719,16,0,0.0,46621,67.2,53,0,0,6030
17117,0,710.0,45,5.36,0,660,664,6,2,1.0,3770,59.8,25,1,0,4890
17118,0,557.0,7,25.11,0,685,689,18,1,1.0,4240,35.3,32,0,0,5040
17119,3,347.0,14,23.76,2,680,684,7,0,0.0,4346,56.4,11,1,0,4020
17120,0,202.0,27,16.22,0,695,699,12,1,1.0,4434,44.3,24,1,0,5070
17121,5,130.0,33,10.15,0,730,734,12,0,0.0,4606,13.4,27,0,0,7620
17122,0,558.0,24,15.7,1,665,669,6,0,0.0,5360,67.8,25,1,0,3810
17123,9,121.0,14,19.27,1,665,669,15,0,0.0,11662,34.0,31,0,0,7530
17124,5,35.0,14,11.22,0,720,724,11,0,0.0,11693,35.1,17,0,0,4530
17125,0,282.0,7,31.43,0,675,679,13,0,0.0,5594,62.9,27,0,0,2910
17126,4,230.0,2,19.33,1,720,724,20,0,0.0,27472,29.4,45,0,0,11220
17127,0,519.0,9,36.48,0,685,689,12,1,1.0,11182,59.8,52,1,0,7830
17128,0,259.0,19,52.73,0,670,674,13,0,0.0,2836,39.4,17,1,1,3360
17129,10,670.0,43,8.76,1,680,684,15,0,0.0,6257,15.0,25,1,0,5250
17130,0,717.0,42,19.14,1,660,664,18,0,0.0,20851,49.3,37,1,0,4230
17131,0,484.0,21,19.66,0,685,689,10,1,1.0,9764,61.0,43,1,0,4770
17132,0,91.0,7,23.27,0,675,679,16,1,1.0,14359,45.2,23,0,0,5820
17133,0,495.0,14,11.12,0,675,679,9,0,0.0,24191,73.8,12,0,0,4410
17134,3,76.0,26,5.47,0,705,709,14,0,0.0,1100,12.6,17,0,0,2370
17135,4,502.0,7,19.86,0,660,664,7,1,1.0,7006,69.4,17,0,0,4290
17136,4,387.0,19,15.09,0,695,699,4,0,0.0,12952,57.0,16,0,0,5340
17137,4,203.0,30,13.46,0,690,694,3,0,0.0,10067,77.4,6,1,0,3660
17138,4,64.0,14,16.96,0,675,679,11,0,0.0,5071,44.1,19,0,0,4920
17139,0,62.0,13,10.78,1,675,679,7,1,0.0,12348,42.1,16,1,0,16680
17140,4,107.0,30,6.03,1,680,684,10,0,0.0,9485,59.7,16,0,0,2850
17141,0,703.0,8,26.35,0,705,709,9,0,0.0,37400,94.4,14,1,0,4200
17142,0,472.0,3,35.94,0,690,694,16,0,0.0,12639,77.5,33,0,0,4260
17143,0,566.0,30,12.25,2,685,689,9,0,0.0,15475,77.0,26,0,0,6780
17144,4,209.0,21,20.69,0,675,679,14,0,0.0,32669,70.1,30,1,0,3960
17145,0,131.0,6,20.93,0,670,674,9,0,0.0,3559,39.1,18,1,0,6180
17146,5,31.0,2,14.5,0,690,694,12,0,0.0,36507,88.6,23,1,0,6510
17147,4,57.0,9,29.31,1,720,724,31,0,0.0,30312,33.7,87,0,0,5220
17148,2,161.0,14,19.07,0,720,724,17,0,0.0,9787,28.0,26,0,0,4320
17149,0,143.0,8,13.13,0,750,754,13,0,0.0,15982,28.4,20,0,0,6720
17150,1,389.0,8,27.53,0,765,769,7,0,0.0,5659,12.1,9,0,0,6570
17151,4,560.0,44,23.38,0,690,694,8,0,0.0,36323,60.2,10,0,0,4320
17152,0,389.0,8,10.1,0,700,704,18,0,0.0,16030,60.5,28,0,0,4620
17153,0,116.0,14,15.47,0,725,729,17,0,0.0,33771,40.1,30,1,0,5580
17154,0,23.0,9,18.68,0,795,799,7,0,0.0,4942,16.3,14,0,0,10650
17155,10,335.0,8,8.57,0,700,704,10,1,1.0,4777,22.7,26,0,0,9240
17156,0,38.0,21,13.83,1,665,669,13,0,0.0,16169,66.0,29,1,0,7740
17157,0,194.0,38,37.06,1,685,689,13,0,0.0,23760,87.7,26,1,0,5100
17158,6,238.0,22,21.25,0,690,694,36,0,0.0,60720,34.7,61,0,0,12420
17159,0,439.0,0,25.41,0,660,664,8,0,0.0,1297,29.5,22,0,0,4020
17160,4,32.0,21,17.34,1,665,669,17,0,0.0,54940,67.3,30,1,0,6180
17161,0,255.0,9,20.81,0,750,754,12,0,0.0,19298,28.6,29,0,0,10080
17162,0,97.0,12,27.94,4,695,699,14,0,0.0,8046,71.8,41,1,0,5940
17163,4,463.0,48,19.8,0,700,704,12,0,0.0,16703,74.6,26,1,0,6270
17164,4,573.0,19,17.51,0,665,669,16,2,2.0,12693,79.8,32,1,0,6780
17165,0,85.0,19,33.53,0,730,734,8,0,0.0,2974,46.5,23,0,0,4350
17166,4,791.0,14,29.95,0,670,674,12,1,1.0,9320,59.4,40,0,0,8340
17167,3,138.0,0,1.79,0,665,669,3,0,0.0,3550,24.5,4,0,0,5910
17168,0,157.0,8,12.14,0,700,704,12,0,0.0,26624,58.5,30,1,0,7980
17169,5,43.0,19,0.0,0,730,734,2,0,0.0,0,0.0,2,0,0,1830
17170,12,74.0,30,25.12,0,760,764,4,0,0.0,4031,33.6,8,1,0,2280
17171,0,491.0,30,10.87,0,665,669,11,0,0.0,3741,29.2,15,0,0,5820
17172,0,38.0,21,7.76,0,690,694,5,2,2.0,3019,16.4,7,0,0,7710
17173,0,513.0,26,7.56,0,700,704,3,0,0.0,1177,45.3,13,1,0,3570
17174,4,495.0,14,24.71,0,725,729,11,0,0.0,18770,51.0,34,1,0,4620
17175,0,703.0,8,24.92,0,680,684,5,0,0.0,9236,82.5,7,1,0,4110
17176,0,762.0,7,22.54,2,670,674,7,0,0.0,11001,88.0,17,1,0,5100
17177,0,124.0,13,19.33,0,760,764,6,0,0.0,2737,11.6,7,1,0,3540
17178,0,360.0,0,25.46,0,665,669,17,0,0.0,28625,55.0,31,0,0,7170
17179,0,268.0,8,31.23,0,670,674,10,2,2.0,5017,36.6,23,0,0,6360
17180,4,157.0,8,3.69,0,680,684,6,0,0.0,4824,38.9,24,0,0,3030
17181,0,7.0,0,28.8,0,665,669,10,2,2.0,8816,67.8,24,0,0,4890
17182,4,147.0,26,14.74,0,675,679,17,0,0.0,50838,75.0,35,0,0,6510
17183,0,240.0,21,14.5,0,745,749,14,0,0.0,14163,32.5,28,0,0,3930
17184,4,512.0,21,32.99,0,660,664,15,3,3.0,8358,58.0,40,1,0,6180
17185,0,72.0,10,39.57,0,745,749,11,0,0.0,1972,10.5,17,0,0,5880
17186,4,17.0,13,5.03,0,680,684,10,1,1.0,14585,60.3,12,0,0,5940
17187,4,223.0,12,6.01,0,800,804,11,0,0.0,26100,27.5,18,0,0,7710
17188,5,2.0,2,7.83,0,670,674,8,1,0.0,971,8.4,30,0,0,7740
17189,0,38.0,21,19.58,0,685,689,8,0,0.0,20153,58.8,15,0,0,2010
17190,8,31.0,2,5.89,0,745,749,7,0,0.0,1875,11.9,9,0,0,4290
17191,4,51.0,13,12.34,0,680,684,6,0,0.0,14236,86.3,9,1,0,5550
17192,0,195.0,38,16.52,0,680,684,8,0,0.0,3579,55.9,18,0,0,4200
17193,0,31.0,2,7.58,1,665,669,9,0,0.0,5869,69.9,17,0,0,3780
17194,0,344.0,2,67.4,0,690,694,10,0,0.0,9659,79.8,17,1,1,4170
17195,0,404.0,22,8.57,0,715,719,14,0,0.0,3247,12.5,17,1,0,5070
17196,0,574.0,26,22.3,1,680,684,9,0,0.0,9985,67.5,27,0,0,5310
17197,0,491.0,30,22.4,0,690,694,10,0,0.0,29357,49.3,18,0,0,5490
17198,4,110.0,13,16.57,0,660,664,23,0,0.0,15494,96.2,54,1,0,4290
17199,4,149.0,22,13.66,6,690,694,16,0,0.0,40593,86.0,31,0,0,8670
17200,0,168.0,22,12.59,2,665,669,23,0,0.0,10528,94.8,40,0,0,5160
17201,5,183.0,14,23.99,0,670,674,10,0,0.0,18764,92.4,28,0,0,15540
17202,0,467.0,5,31.34,0,700,704,14,0,0.0,33179,44.8,29,1,0,5160
17203,0,697.0,39,29.66,0,775,779,9,0,0.0,2426,31.5,23,0,0,6960
17204,0,264.0,30,16.44,1,685,689,17,0,0.0,24790,81.6,41,1,0,5550
17205,5,56.0,8,21.95,0,710,714,6,1,1.0,10063,20.5,16,1,0,4020
17206,0,591.0,40,25.15,0,710,714,5,0,0.0,9479,83.9,13,0,0,5460
17207,5,152.0,14,9.29,0,675,679,16,0,0.0,26500,55.7,43,1,0,5280
17208,0,760.0,13,25.43,0,745,749,27,0,0.0,16295,21.0,54,0,0,5820
17209,0,19.0,14,9.79,1,660,664,14,1,1.0,11637,78.1,30,1,0,3840
17210,4,836.0,46,5.31,0,730,734,9,0,0.0,20193,70.4,19,0,0,8220
17211,0,467.0,5,35.25,0,705,709,19,0,0.0,13855,33.8,40,0,0,3990
17212,0,149.0,22,17.57,2,700,704,8,0,0.0,56525,91.3,13,0,0,6780
17213,0,215.0,8,21.87,0,685,689,6,0,0.0,1450,33.7,12,0,0,5430
17214,3,177.0,26,31.4,4,665,669,14,1,0.0,18851,41.9,26,1,0,14670
17215,0,492.0,36,11.55,7,665,669,17,0,0.0,5150,59.9,34,1,0,4440
17216,0,25.0,13,10.85,0,720,724,9,0,0.0,4321,26.7,12,0,0,1320
17217,4,124.0,13,20.99,1,675,679,6,0,0.0,23092,98.7,17,0,0,4830
17218,4,517.0,14,23.56,0,685,689,10,0,0.0,4574,47.6,11,0,0,1380
17219,0,26.0,18,22.56,0,695,699,9,1,0.0,6487,55.9,16,1,0,2730
17220,0,461.0,18,24.13,0,680,684,12,0,0.0,13971,38.8,28,0,0,4680
17221,0,103.0,36,14.09,0,730,734,17,0,0.0,64106,53.0,47,1,0,6420
17222,4,86.0,35,15.2,0,705,709,11,0,0.0,40756,94.8,19,1,0,5700
17223,4,340.0,14,31.27,0,715,719,17,0,0.0,24161,28.3,49,1,0,4410
17224,0,194.0,38,13.44,0,665,669,10,0,0.0,12554,62.0,14,1,0,7470
17225,0,53.0,19,20.2,0,710,714,19,0,0.0,45299,40.6,37,0,0,8430
17226,4,24.0,17,7.24,0,660,664,10,1,1.0,4227,33.8,24,0,0,3660
17227,0,299.0,0,22.2,0,660,664,10,0,0.0,8818,95.8,19,1,0,3870
17228,0,566.0,30,26.94,0,685,689,8,0,0.0,12096,72.4,13,1,0,2040
17229,5,288.0,13,39.54,2,680,684,5,0,0.0,2086,67.3,11,1,0,7410
17230,8,240.0,21,8.54,0,750,754,7,0,0.0,923,12.3,18,0,0,12870
17231,0,59.0,11,23.5,0,670,674,9,0,0.0,13198,71.0,22,0,0,5280
17232,4,111.0,8,22.57,0,660,664,12,0,0.0,27619,92.4,16,1,0,4020
17233,0,106.0,12,19.78,0,685,689,5,0,0.0,3147,73.2,8,1,0,1170
17234,0,131.0,6,20.32,0,700,704,10,0,0.0,110487,97.6,21,1,0,7950
17235,3,387.0,19,18.91,1,680,684,6,0,0.0,9387,39.9,18,0,0,3270
17236,0,531.0,14,20.86,0,675,679,9,0,0.0,7653,54.3,17,0,0,5460
17237,0,253.0,21,23.14,0,700,704,16,0,0.0,17541,82.7,27,1,0,9540
17238,0,878.0,43,30.35,0,690,694,17,0,0.0,24021,66.0,28,0,0,2580
17239,0,519.0,9,28.51,0,730,734,11,0,0.0,20394,56.2,27,0,0,3870
17240,0,74.0,30,18.67,0,685,689,14,0,0.0,10585,45.0,18,0,0,6960
17241,0,110.0,13,17.42,1,695,699,10,0,0.0,5487,66.9,14,0,0,5340
17242,0,830.0,27,24.46,0,660,664,12,0,0.0,10800,81.2,15,1,0,2400
17243,4,358.0,21,20.82,0,745,749,7,0,0.0,5920,35.9,9,1,0,9900
17244,0,538.0,14,24.76,0,730,734,11,0,0.0,14898,44.5,21,0,0,7920
17245,0,159.0,21,5.81,0,755,759,6,0,0.0,10013,24.1,23,0,0,6960
17246,0,116.0,14,24.5,0,730,734,11,0,0.0,10082,40.5,26,0,0,9810
17247,2,245.0,26,9.8,0,690,694,7,0,0.0,5703,27.7,28,1,0,4920
17248,0,134.0,8,4.81,3,695,699,12,0,0.0,7955,43.5,24,0,0,4920
17249,5,212.0,7,17.94,0,675,679,8,0,0.0,9681,45.0,12,1,0,3810
17250,2,615.0,15,10.77,0,695,699,9,1,1.0,1954,16.8,25,1,0,5370
17251,0,141.0,13,5.28,0,670,674,7,1,0.0,7510,41.7,8,1,0,1620
17252,0,532.0,27,20.55,0,690,694,7,0,0.0,12854,57.9,8,1,0,1470
17253,0,63.0,14,30.8,0,660,664,11,0,0.0,4652,54.1,15,1,0,4500
17254,0,108.0,21,18.19,0,720,724,9,0,0.0,293,1.0,21,0,0,4590
17255,0,27.0,12,13.96,0,700,704,9,1,1.0,12739,52.9,18,1,0,5700
17256,2,204.0,24,6.64,1,685,689,6,0,0.0,5735,69.9,13,1,0,6540
17257,2,812.0,14,2.34,1,660,664,8,0,0.0,3436,55.4,56,1,0,8160
17258,3,266.0,31,9.26,0,670,674,4,0,0.0,5682,84.8,16,1,0,4170
17259,0,613.0,22,21.0,0,730,734,7,0,0.0,50556,84.8,24,1,0,7200
17260,0,4.0,3,9.9,0,670,674,8,0,0.0,15952,87.0,10,1,0,8310
17261,4,72.0,10,14.3,0,710,714,6,0,0.0,8298,52.2,14,0,0,2400
17262,8,135.0,33,15.16,0,730,734,14,0,0.0,3722,25.1,33,1,0,7020
17263,0,118.0,20,3.55,0,690,694,6,0,0.0,1984,68.4,9,0,0,4590
17264,4,195.0,38,15.97,0,695,699,18,1,1.0,25058,73.1,32,1,0,12180
17265,2,167.0,8,17.2,0,660,664,11,0,0.0,81988,86.4,26,0,0,7680
17266,0,89.0,3,7.92,0,690,694,7,0,0.0,7508,38.3,21,0,0,7470
17267,0,238.0,22,19.34,0,710,714,12,0,0.0,31939,76.4,36,1,0,7350
17268,2,195.0,38,16.14,1,700,704,8,0,0.0,12175,80.1,25,1,0,3630
17269,4,227.0,35,9.78,0,685,689,5,0,0.0,5963,70.2,10,1,0,4380
17270,0,215.0,8,16.16,0,675,679,16,0,0.0,3416,7.6,17,1,0,4830
17271,0,265.0,7,14.89,0,740,744,17,0,0.0,28322,24.1,25,0,0,7680
17272,0,359.0,43,19.34,0,755,759,20,0,0.0,57338,28.1,35,0,0,5640
17273,0,71.0,9,11.91,0,755,759,14,0,0.0,17934,26.3,29,0,0,11070
17274,0,9.0,7,32.29,0,665,669,15,0,0.0,8887,76.0,21,1,0,3300
17275,0,107.0,30,42.74,0,685,689,15,0,0.0,22714,66.4,18,0,0,3300
17276,5,319.0,0,12.03,0,695,699,9,0,0.0,2226,55.6,10,1,0,1800
17277,4,82.0,34,32.23,0,660,664,16,1,1.0,13654,33.5,63,0,0,6540
17278,0,446.0,36,21.71,0,660,664,16,0,0.0,8234,61.4,20,1,0,6870
17279,0,249.0,36,16.07,0,710,714,10,0,0.0,31473,54.4,21,1,0,7110
17280,0,62.0,13,18.95,0,670,674,8,0,0.0,16705,50.9,17,1,0,8550
17281,4,418.0,45,22.7,0,675,679,11,1,1.0,9641,45.9,25,0,0,6990
17282,0,196.0,14,25.73,0,700,704,5,0,0.0,12608,81.3,19,0,0,10320
17283,0,197.0,4,9.9,1,670,674,10,0,0.0,4708,27.0,22,0,0,9210
17284,0,504.0,11,18.36,0,665,669,7,1,1.0,9628,48.1,29,1,0,4620
17285,0,173.0,32,12.68,1,705,709,11,0,0.0,8998,26.6,34,1,0,6810
17286,4,85.0,19,28.4,0,685,689,8,0,0.0,14827,70.6,24,0,0,4890
17287,2,313.0,43,21.42,0,720,724,20,0,0.0,286339,68.2,44,1,0,11160
17288,0,558.0,24,23.3,0,670,674,9,0,0.0,7624,53.7,16,0,0,4440
17289,0,158.0,9,29.94,1,675,679,14,0,0.0,66127,81.1,26,0,0,10200
17290,0,11.0,5,9.44,0,660,664,10,1,0.0,10972,94.6,23,1,0,3750
17291,0,131.0,6,11.36,0,670,674,15,0,0.0,3237,76.0,15,0,0,1620
17292,2,664.0,39,33.65,0,695,699,14,0,0.0,24502,76.1,20,1,0,4650
17293,0,144.0,5,16.69,1,680,684,9,0,0.0,32389,70.8,40,1,0,6840
17294,0,480.0,8,18.11,0,665,669,9,0,0.0,3744,63.5,10,1,0,1470
17295,0,36.0,13,4.91,0,670,674,5,1,1.0,4684,63.3,13,1,0,6750
17296,0,357.0,0,21.92,0,690,694,5,0,0.0,7532,62.8,5,0,0,3450
17297,2,80.0,21,3.47,0,670,674,6,0,0.0,2080,22.6,9,0,0,6720
17298,0,51.0,13,2.9,3,660,664,3,0,0.0,4245,86.6,14,0,0,9240
17299,3,105.0,17,13.08,1,715,719,12,1,1.0,13669,39.3,19,0,0,5760
17300,0,780.0,43,4.9,0,675,679,9,0,0.0,12084,49.5,21,0,0,3630
17301,4,48.0,10,14.16,0,700,704,10,0,0.0,42308,81.5,26,1,0,6810
17302,0,79.0,2,13.91,0,765,769,28,0,0.0,10536,15.2,37,0,0,7140
17303,0,5.0,4,29.46,0,690,694,9,0,0.0,9911,56.6,41,1,0,6780
17304,5,563.0,10,34.18,3,695,699,13,0,0.0,12720,82.1,42,0,0,5280
17305,7,404.0,22,7.71,0,710,714,11,0,0.0,26718,45.6,18,0,0,16710
17306,0,160.0,4,15.45,1,700,704,13,0,0.0,4796,11.4,24,1,0,3360
17307,0,29.0,19,12.44,0,685,689,11,0,0.0,5046,25.0,13,0,0,2280
17308,0,99.0,8,15.32,0,665,669,18,0,0.0,30107,77.0,33,0,0,5190
17309,0,32.0,21,6.33,0,710,714,4,0,0.0,2881,24.6,5,1,0,2970
17310,0,31.0,2,19.13,0,730,734,8,0,0.0,17697,92.7,28,1,0,5520
17311,10,338.0,4,27.93,0,715,719,13,0,0.0,13154,29.0,24,0,0,7020
17312,4,188.0,23,22.77,2,670,674,7,0,0.0,39835,89.1,27,1,0,6420
17313,0,214.0,41,26.43,0,670,674,8,1,0.0,5180,86.3,13,0,0,4740
17314,0,230.0,2,14.04,0,685,689,9,1,1.0,6573,36.9,24,1,0,7740
17315,0,112.0,23,16.14,0,700,704,14,0,0.0,45178,88.4,42,0,0,6870
17316,0,146.0,23,25.47,0,765,769,20,0,0.0,6031,8.2,42,0,0,4890
17317,3,389.0,8,16.17,0,770,774,9,0,0.0,18059,35.6,15,0,0,6150
17318,4,32.0,21,24.19,0,700,704,14,0,0.0,21683,49.8,23,1,0,5820
17319,0,77.0,7,7.68,0,725,729,6,0,0.0,12735,67.7,9,1,0,5190
17320,0,476.0,5,18.04,12,660,664,12,0,0.0,3716,50.2,40,1,0,6900
17321,0,42.0,26,22.06,0,680,684,16,1,1.0,23122,55.3,31,0,0,6450
17322,0,112.0,23,16.47,1,730,734,12,0,0.0,14356,27.5,36,0,0,7350
17323,0,654.0,18,31.42,0,680,684,11,0,0.0,17125,73.2,25,0,0,8490
17324,0,160.0,4,19.41,0,695,699,9,0,0.0,4901,42.2,28,0,0,9840
17325,4,36.0,13,28.2,0,735,739,17,0,0.0,117461,69.9,27,0,0,8580
17326,0,134.0,8,14.91,0,665,669,6,0,0.0,12397,55.8,14,0,1,4230
17327,0,314.0,0,23.74,0,690,694,11,0,0.0,21299,62.6,26,0,0,5130
17328,0,324.0,10,32.52,0,665,669,6,0,0.0,3888,30.6,13,1,0,4260
17329,0,161.0,14,15.41,0,690,694,9,0,0.0,16361,38.2,23,0,0,5910
17330,0,45.0,21,9.9,2,660,664,10,0,0.0,16437,92.3,18,0,0,4920
17331,4,807.0,15,21.71,0,660,664,13,0,0.0,9527,56.7,17,1,0,2670
17332,4,138.0,0,32.6,0,685,689,5,0,0.0,3911,73.8,7,0,0,8700
17333,0,5.0,4,17.25,0,695,699,10,0,0.0,23349,76.6,25,1,0,8310
17334,0,240.0,21,26.13,1,675,679,8,1,1.0,9315,44.8,19,0,0,3660
17335,0,174.0,7,28.19,0,725,729,11,0,0.0,8746,28.2,18,1,0,5550
17336,0,74.0,30,9.45,0,730,734,2,0,0.0,0,0.0,4,1,0,2610
17337,5,79.0,2,16.4,0,750,754,14,0,0.0,23455,42.1,64,0,0,4950
17338,5,148.0,11,16.2,0,675,679,6,0,0.0,976,57.4,7,1,0,1530
17339,0,74.0,30,16.39,1,700,704,14,0,0.0,9535,43.7,34,1,0,7890
17340,0,734.0,24,18.85,0,660,664,12,12,0.0,5951,77.3,17,0,0,1590
17341,0,17.0,13,16.51,3,685,689,8,0,0.0,8640,54.7,13,0,0,5280
17342,0,206.0,9,10.98,1,705,709,13,0,0.0,9220,34.8,29,0,0,8100
17343,4,136.0,8,0.25,0,805,809,5,0,0.0,517,1.1,13,1,0,3870
17344,0,638.0,2,21.15,0,725,729,7,0,0.0,5520,42.8,20,0,0,8430
17345,4,194.0,38,17.88,0,660,664,15,0,0.0,9839,52.6,33,1,0,7410
17346,0,493.0,42,13.84,0,695,699,4,0,0.0,5105,72.9,4,0,0,1350
17347,0,250.0,37,26.55,0,685,689,6,0,0.0,7264,74.0,7,0,0,2040
17348,5,89.0,3,19.35,0,670,674,10,0,0.0,13336,74.5,38,1,0,4380
17349,2,139.0,8,10.49,0,715,719,13,0,0.0,19497,32.9,27,1,0,7830
17350,5,414.0,0,15.2,0,660,664,10,1,1.0,4643,28.1,53,1,0,5010
17351,4,70.0,32,29.49,1,660,664,24,1,1.0,3308,78.8,40,0,0,6300
17352,0,219.0,21,20.03,1,700,704,9,0,0.0,4389,17.3,17,1,0,2910
17353,0,0.0,0,26.03,0,710,714,14,0,0.0,13772,31.2,20,0,0,3660
17354,0,134.0,8,13.4,0,700,704,11,0,0.0,41736,68.4,28,0,0,8940
17355,0,484.0,21,1.76,0,740,744,4,0,0.0,2126,25.0,12,1,0,2340
17356,8,149.0,22,12.88,0,660,664,7,0,0.0,3362,73.1,10,0,0,1470
17357,0,506.0,29,13.66,2,690,694,8,0,0.0,16628,83.1,32,0,0,8490
17358,4,0.0,0,31.95,0,660,664,20,0,0.0,9840,79.4,22,1,0,3000
17359,0,249.0,36,23.52,0,660,664,5,1,1.0,6837,37.4,27,0,0,5640
17360,5,120.0,21,22.82,0,660,664,10,0,0.0,3564,68.5,20,0,0,3720
17361,7,345.0,20,6.6,0,750,754,7,0,0.0,2196,13.1,21,0,0,5160
17362,0,14.0,11,26.45,0,740,744,5,0,0.0,15972,80.3,16,0,0,5820
17363,5,791.0,14,18.44,2,660,664,10,0,0.0,1361,36.8,29,0,0,3270
17364,5,460.0,27,2.88,1,660,664,5,0,0.0,1741,6.9,10,1,0,3510
17365,4,48.0,10,15.08,0,670,674,5,0,0.0,7871,89.4,8,0,0,3960
17366,0,204.0,24,8.09,0,665,669,7,1,1.0,5573,63.3,16,1,0,5190
17367,0,201.0,2,15.6,0,695,699,10,0,0.0,11398,46.1,35,0,0,5760
17368,1,36.0,13,0.55,0,755,759,6,0,0.0,582,3.7,10,0,0,1380
