id,loanAmnt,term,interestRate,installment,grade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,y
14503,30000,5,17.27,749.94,3,324570.0,8.0,0,99000.0,2,0
14504,16000,3,13.49,542.89,3,354725.0,6.0,0,79000.0,0,0
14505,20000,3,13.99,683.46,3,168423.0,8.0,0,60000.0,1,0
14506,8000,3,13.99,273.39,3,304.0,0.0,1,20000.0,1,0
14507,20000,3,6.62,614.08,1,564.0,1.0,1,91000.0,1,0
14508,5600,3,10.78,182.76,2,2129.0,0.0,0,39600.0,1,0
14509,25525,3,15.59,892.23,3,427.0,3.0,0,80000.0,0,0
14510,23500,5,12.69,530.98,3,5517.0,10.0,0,90000.0,1,1
14511,30000,3,30.75,1285.91,6,12.0,0.0,0,32000.0,2,0
14512,10000,3,5.32,301.15,1,54.0,0.0,0,95000.0,0,0
14513,10000,3,11.53,329.91,2,84289.0,6.0,1,48000.0,0,0
14514,12250,3,18.25,444.41,4,2158.0,10.0,0,35000.0,2,0
14515,4000,3,8.39,126.07,2,199.0,3.0,1,55000.0,0,0
14516,7075,3,14.99,245.23,3,812.0,10.0,2,65000.0,1,0
14517,6650,3,19.53,245.55,4,16965.0,10.0,1,60000.0,1,0
14518,14400,5,12.99,327.58,3,101495.0,10.0,0,60000.0,1,0
14519,18500,5,13.33,424.07,3,19621.0,3.0,0,93000.0,1,0
14520,3500,3,13.98,119.59,3,192752.0,4.0,1,67000.0,0,0
14521,33000,3,6.24,1007.52,1,2565.0,10.0,0,150000.0,1,0
14522,12900,3,13.33,436.71,3,54.0,0.0,1,25991.0,2,0
14523,12000,5,10.47,257.75,2,38.0,5.0,1,55000.0,1,0
14524,7675,3,17.86,276.94,4,1917.0,7.0,1,26000.0,0,1
14525,11000,5,15.05,261.98,3,142413.0,3.0,0,110000.0,0,0
14526,18000,5,30.17,584.25,6,366431.0,0.0,0,65000.0,0,0
14527,15000,5,18.49,384.92,5,22027.0,9.0,1,44620.0,2,1
14528,20400,3,19.22,750.06,4,303652.0,1.0,0,100600.0,2,0
14529,10000,3,12.42,334.16,2,89408.0,6.0,1,51600.0,2,0
14530,25075,5,10.99,545.07,2,20.0,6.0,0,118000.0,2,0
14531,25000,3,9.93,805.86,2,3025.0,0.0,0,47000.0,2,0
14532,2000,3,17.57,71.88,4,1373.0,10.0,0,30000.0,1,0
14533,8000,3,20.39,298.91,4,22710.0,1.0,1,48000.0,1,1
14534,5975,3,24.5,235.99,6,177372.0,9.0,1,28000.0,1,1
14535,12000,3,13.33,406.24,3,31626.0,10.0,0,36000.0,2,0
14536,20000,5,26.49,604.63,6,122186.0,10.0,0,75000.0,2,1
14537,21000,5,15.31,503.02,3,127301.0,8.0,0,50000.0,2,1
14538,9600,3,6.99,296.38,1,81.0,10.0,0,80000.0,2,0
14539,25000,5,14.65,590.17,3,47918.0,10.0,0,60000.0,2,0
14540,2500,3,12.74,83.93,3,144287.0,3.0,1,37000.0,1,0
14541,17500,3,18.55,637.51,4,343602.0,3.0,1,35000.0,1,1
14542,25375,5,15.77,613.98,4,3063.0,10.0,0,56400.0,2,1
14543,5525,3,13.49,187.47,3,124138.0,10.0,0,34000.0,1,1
14544,15600,5,13.59,359.68,3,110.0,10.0,0,70000.0,1,0
14545,14000,5,27.88,434.89,7,32.0,8.0,1,55000.0,2,1
14546,5000,3,8.67,158.24,2,54.0,0.0,0,119888.0,1,0
14547,8500,3,15.31,295.95,3,513.0,2.0,0,125000.0,1,0
14548,12250,3,11.49,403.9,2,231088.0,0.0,1,36000.0,1,0
14549,24000,5,21.48,655.78,5,3893.0,10.0,0,54000.0,1,0
14550,2000,3,9.75,64.3,2,4590.0,10.0,0,150000.0,1,1
14551,18350,5,22.99,517.19,6,21.0,2.0,0,51000.0,2,1
14552,3125,3,16.49,110.63,4,2849.0,10.0,0,57200.0,2,0
14553,12000,3,9.93,386.82,2,47460.0,9.0,1,135000.0,1,0
14554,10000,3,9.17,318.79,2,1196.0,10.0,1,60000.0,2,0
14555,24000,5,16.55,590.68,4,1735.0,4.0,0,70000.0,2,1
14556,8000,3,8.39,252.14,2,32.0,2.0,2,30000.0,1,0
14557,5625,3,16.29,198.57,4,616.0,4.0,1,30000.0,1,0
14558,10000,3,10.99,327.34,2,693.0,8.0,1,34500.0,1,0
14559,29575,3,12.74,992.8,3,151.0,6.0,0,130000.0,2,0
14560,35000,3,17.14,1250.29,4,2512.0,5.0,0,120000.0,1,1
14561,12000,3,6.62,368.45,1,666.0,1.0,1,135000.0,1,0
14562,26625,3,15.41,928.32,4,1746.0,10.0,1,250000.0,2,0
14563,20000,3,15.61,699.3,4,54.0,0.0,0,75000.0,2,0
14564,12000,5,16.29,293.67,4,1562.0,7.0,1,60000.0,0,1
14565,5000,3,15.05,173.45,3,1061.0,0.0,1,31200.0,1,0
14566,7875,3,12.69,264.17,3,54.0,0.0,2,17124.0,2,1
14567,5000,3,8.99,158.98,2,5570.0,6.0,1,46000.0,1,0
14568,18000,5,16.29,440.51,4,94965.0,10.0,2,62000.0,2,0
14569,9000,3,17.09,321.28,4,54.0,0.0,1,36000.0,1,1
14570,15000,3,7.91,469.43,1,368.0,10.0,0,50000.0,0,0
14571,35000,5,25.89,1045.64,7,69029.0,10.0,0,120000.0,1,1
14572,25600,5,9.99,543.8,2,3398.0,10.0,0,107237.0,2,0
14573,2200,3,8.24,69.19,2,1152.0,2.0,1,70000.0,2,1
14574,4000,3,7.26,123.99,1,24609.0,1.0,2,70000.0,0,0
14575,5000,5,16.69,123.44,5,15890.0,5.0,1,42000.0,1,0
14576,3600,3,15.96,126.5,3,352378.0,9.0,0,94450.0,0,0
14577,18550,5,18.49,476.01,4,219111.0,10.0,1,65654.0,2,0
14578,8400,3,13.33,284.37,3,14374.0,10.0,0,130000.0,2,0
14579,28000,3,8.39,882.47,1,157.0,5.0,0,244000.0,1,0
14580,32500,5,23.32,922.18,5,3229.0,7.0,0,65000.0,2,0
14581,13000,3,5.32,391.5,1,507.0,10.0,0,52000.0,1,0
14582,20000,5,19.99,529.77,5,51416.0,7.0,0,62000.0,0,0
14583,6000,3,13.35,203.18,3,192800.0,9.0,1,42000.0,1,1
14584,13400,5,10.49,287.96,2,249360.0,0.0,0,105000.0,0,0
14585,8900,3,17.27,318.51,4,54.0,0.0,1,20000.0,2,1
14586,6775,3,18.2,245.62,5,9262.0,3.0,1,81000.0,2,0
14587,20000,3,6.97,617.27,1,25247.0,10.0,1,125000.0,0,0
14588,16000,3,13.49,542.89,3,354934.0,5.0,0,70000.0,2,0
14589,21000,5,22.4,584.79,5,4151.0,6.0,1,115000.0,1,0
14590,8000,3,9.44,256.04,2,658.0,10.0,0,176000.0,0,0
14591,27000,3,15.31,940.07,3,157370.0,10.0,1,106879.0,2,0
14592,18000,3,10.99,589.22,2,202975.0,10.0,0,64000.0,2,0
14593,15600,3,9.17,497.32,2,896.0,3.0,1,72000.0,1,0
14594,6000,3,8.94,190.63,1,221760.0,2.0,0,42000.0,0,0
14595,2400,3,19.03,88.02,4,227.0,2.0,1,150000.0,1,0
14596,20000,3,7.89,625.72,1,1440.0,9.0,0,68000.0,1,0
14597,15000,3,6.49,459.67,1,4006.0,8.0,1,75600.0,1,0
14598,33200,5,13.65,766.5,3,202446.0,10.0,0,97500.0,2,0
14599,25000,3,21.49,948.18,5,339711.0,0.0,1,80000.0,2,0
14600,12600,5,17.99,319.89,4,138299.0,2.0,0,43857.0,0,1
14601,18000,3,12.49,602.08,2,206219.0,2.0,0,72000.0,1,0
14602,12100,3,18.99,443.48,4,133189.0,10.0,1,29000.0,2,0
14603,10000,5,18.25,255.3,5,58677.0,5.0,1,43000.0,0,1
14604,24000,5,11.99,533.75,3,11008.0,6.0,0,55000.0,0,0
14605,24000,5,24.2,693.23,7,347358.0,10.0,1,55000.0,2,1
14606,8000,3,13.99,273.39,3,54.0,0.0,0,25000.0,1,0
14607,20000,3,5.32,602.3,1,153491.0,3.0,0,100000.0,0,0
14608,13000,5,13.98,302.36,3,54.0,0.0,0,60000.0,1,1
14609,7200,3,6.99,222.29,1,95.0,1.0,0,115000.0,1,0
14610,16000,3,12.21,533.04,2,245444.0,0.0,5,58000.0,2,0
14611,28000,3,8.19,879.88,1,795.0,10.0,0,130000.0,1,0
14612,11200,5,23.13,316.58,6,1917.0,6.0,0,40000.0,2,1
14613,13000,3,8.9,412.8,1,221550.0,4.0,1,110000.0,0,0
14614,8000,3,15.59,279.64,4,97.0,3.0,0,45000.0,2,0
14615,30000,5,23.83,860.09,6,235667.0,10.0,0,170000.0,2,0
14616,35000,5,16.29,856.54,3,299400.0,10.0,0,145000.0,2,0
14617,11200,5,23.13,316.58,6,164357.0,10.0,2,38400.0,1,1
14618,2400,3,9.75,77.16,2,141320.0,4.0,0,55000.0,0,0
14619,27275,3,7.49,848.3,1,5172.0,10.0,0,68300.0,1,0
14620,13000,5,23.43,369.7,6,132.0,0.0,1,46000.0,1,1
14621,4950,3,18.2,179.46,5,14762.0,4.0,0,90000.0,1,0
14622,4200,3,20.49,157.14,5,24293.0,7.0,0,27000.0,1,0
14623,25000,3,14.33,858.46,3,658.0,7.0,0,75000.0,2,0
14624,28000,3,6.89,863.16,1,43462.0,10.0,0,150000.0,2,0
14625,12000,3,6.11,365.67,1,4808.0,10.0,0,140000.0,1,0
14626,12000,3,13.99,410.08,3,28814.0,10.0,1,45000.0,2,0
14627,6000,3,15.31,208.91,3,203599.0,6.0,1,60000.0,1,0
14628,5600,3,6.99,172.89,1,361781.0,10.0,1,160000.0,1,0
14629,9000,3,14.99,311.95,3,224.0,10.0,1,65000.0,2,0
14630,25000,5,8.19,509.19,1,1319.0,10.0,0,92300.0,1,0
14631,8000,3,7.39,248.45,1,6403.0,10.0,1,141693.0,0,0
14632,8000,3,11.99,265.68,3,157053.0,10.0,0,68600.0,2,0
14633,5000,3,9.49,160.15,2,3092.0,10.0,2,30000.0,0,0
14634,16000,3,12.12,532.35,2,222337.0,7.0,0,82000.0,0,0
14635,16000,3,6.03,486.97,1,10056.0,10.0,0,160000.0,1,0
14636,5300,3,10.99,173.5,2,21622.0,1.0,1,40000.0,1,0
14637,2500,3,12.12,83.18,2,225332.0,2.0,0,47000.0,0,0
14638,32800,5,20.99,887.17,5,161.0,10.0,0,82000.0,2,1
14639,25200,5,23.43,716.64,6,13036.0,8.0,1,53000.0,1,1
14640,5050,3,17.57,181.49,4,38.0,9.0,2,81500.0,0,0
14641,8000,3,14.3,274.59,3,2364.0,10.0,0,96000.0,0,0
14642,8050,3,14.49,277.05,3,5351.0,7.0,2,32323.0,0,0
14643,14200,3,12.49,474.98,2,5369.0,2.0,0,43000.0,0,1
14644,35000,3,8.39,1103.09,2,13.0,10.0,0,230000.0,1,0
14645,25000,5,13.44,574.48,3,165632.0,10.0,1,70000.0,0,0
14646,19000,5,21.49,519.27,5,311506.0,5.0,0,52000.0,1,0
14647,14400,5,13.99,334.99,3,28795.0,2.0,1,45000.0,1,0
14648,9600,3,17.86,346.39,4,1037.0,3.0,2,32000.0,1,0
14649,17025,5,17.86,431.03,4,1290.0,0.0,2,53000.0,1,0
14650,14000,5,8.49,287.17,2,48.0,5.0,0,100000.0,1,0
14651,20000,5,8.18,407.26,2,6425.0,3.0,0,105000.0,1,1
14652,3000,3,18.25,108.84,4,308967.0,0.0,1,37000.0,1,0
14653,14000,3,13.11,472.46,2,344052.0,4.0,2,88000.0,0,0
14654,6000,3,13.99,205.04,3,558.0,2.0,1,135000.0,0,0
14655,7500,3,8.32,236.14,1,246577.0,1.0,1,50000.0,0,0
14656,6025,3,11.99,200.09,2,4463.0,3.0,0,116000.0,0,1
14657,3600,3,6.68,110.64,1,7371.0,1.0,1,40000.0,0,0
14658,35000,5,22.78,982.25,6,347954.0,10.0,1,98800.0,2,0
14659,10400,5,23.99,299.13,5,55.0,10.0,0,66500.0,2,1
14660,28000,3,6.89,863.16,1,723.0,0.0,0,100000.0,1,0
14661,12000,3,17.1,428.44,3,1623.0,5.0,0,60000.0,0,0
14662,8150,3,22.45,313.16,6,24887.0,0.0,1,24000.0,1,1
14663,5000,3,13.33,169.27,3,1466.0,2.0,1,45000.0,1,0
14664,2000,3,13.66,68.03,3,54.0,0.0,1,17520.0,2,0
14665,30000,5,12.74,678.61,3,249513.0,10.0,0,85700.0,1,0
14666,5600,3,13.99,191.37,3,34206.0,0.0,0,57969.0,1,0
14667,10400,3,11.47,342.81,2,6295.0,5.0,0,44000.0,2,0
14668,16000,3,6.92,493.45,1,43266.0,0.0,0,100000.0,2,0
14669,9600,3,14.49,330.4,3,38.0,0.0,1,40000.0,2,1
14670,6000,3,13.33,203.12,3,25148.0,4.0,1,52000.0,2,0
14671,3500,3,7.07,108.19,1,279.0,2.0,1,45000.0,0,0
14672,20000,5,10.99,434.75,2,2056.0,10.0,1,54300.0,1,1
14673,12000,3,7.26,371.96,1,76907.0,0.0,0,225000.0,1,0
14674,7225,3,10.42,234.56,2,38.0,5.0,0,60000.0,0,0
14675,10800,3,9.16,344.25,2,132222.0,3.0,0,168000.0,0,0
14676,6000,3,6.19,183.05,1,3408.0,7.0,0,44000.0,0,0
14677,20000,3,12.99,673.79,3,83503.0,2.0,1,50000.0,2,1
14678,28000,5,13.99,651.37,3,2065.0,5.0,1,97000.0,0,0
14679,7200,3,6.39,220.32,1,62.0,3.0,1,55800.0,0,0
14680,24000,3,12.74,805.66,3,249895.0,1.0,0,80000.0,1,0
14681,35000,5,22.45,975.64,5,20259.0,1.0,1,100000.0,1,1
14682,4500,3,7.39,139.76,1,3312.0,10.0,1,82908.0,1,0
14683,20000,5,13.99,465.27,3,2678.0,2.0,1,60000.0,1,1
14684,3600,3,13.35,121.91,3,439.0,10.0,0,55000.0,0,0
14685,9975,3,12.99,336.05,3,8511.0,10.0,0,72000.0,0,0
14686,17500,3,12.49,585.36,2,199.0,4.0,1,70000.0,0,1
14687,36000,5,9.93,763.66,2,288.0,5.0,0,166000.0,2,0
14688,12000,3,5.32,361.38,1,161730.0,6.0,0,69000.0,0,1
14689,6000,3,12.35,200.3,2,225732.0,8.0,1,70000.0,0,1
14690,31000,3,10.99,1014.76,2,48.0,10.0,0,220000.0,2,0
14691,15000,3,12.74,503.54,3,54.0,0.0,0,100000.0,0,0
14692,10075,3,11.99,334.59,2,808.0,10.0,1,31000.0,1,0
14693,5000,3,15.59,174.78,3,38623.0,0.0,1,28000.0,2,0
14694,7000,3,7.26,216.98,1,12365.0,10.0,2,50000.0,0,0
14695,10000,3,5.32,301.15,1,116.0,3.0,1,140000.0,0,0
14696,6400,3,11.99,212.55,3,860.0,4.0,1,25000.0,2,0
14697,19000,3,13.11,641.2,2,318713.0,10.0,1,58270.0,0,0
14698,7500,3,12.69,251.59,3,69025.0,8.0,1,45000.0,2,0
14699,10000,3,10.78,326.35,2,24194.0,10.0,0,55000.0,0,0
14700,8000,3,14.49,275.33,3,184.0,4.0,1,43000.0,1,1
14701,6500,3,10.64,211.7,2,281140.0,10.0,0,54455.0,0,0
14702,20000,3,8.67,632.93,2,1086.0,0.0,1,112000.0,2,0
14703,2500,3,12.69,83.87,3,25533.0,1.0,1,20000.0,0,1
14704,11000,3,23.4,428.11,5,20545.0,10.0,1,40000.0,1,0
14705,10000,3,12.79,335.93,3,167700.0,1.0,0,53000.0,1,0
14706,31300,5,21.15,849.42,5,286886.0,0.0,1,70000.0,2,0
14707,24000,3,8.9,762.08,1,206169.0,10.0,1,80000.0,1,0
14708,9000,3,9.93,290.11,2,80.0,1.0,1,51000.0,1,0
14709,7000,3,7.9,219.04,1,233527.0,7.0,0,72000.0,2,0
14710,3500,3,15.61,122.38,3,43384.0,10.0,1,48000.0,0,0
14711,11000,3,10.64,358.26,2,2095.0,3.0,0,27000.0,1,1
14712,11700,3,10.99,382.99,2,121269.0,3.0,0,130000.0,2,1
14713,25825,5,22.99,727.88,6,35974.0,10.0,0,65000.0,1,1
14714,17000,3,7.26,526.94,1,1334.0,1.0,1,125000.0,2,0
14715,8500,3,10.49,276.24,2,26545.0,8.0,0,110000.0,1,0
14716,18000,3,15.49,628.31,3,6273.0,6.0,0,140000.0,1,0
14717,10000,3,11.47,329.62,2,38.0,1.0,0,74000.0,0,0
14718,12500,3,13.65,425.1,3,96847.0,10.0,1,86000.0,0,0
14719,6000,3,10.91,196.18,2,184.0,10.0,2,25000.0,2,0
14720,10000,3,19.99,371.59,5,159420.0,2.0,0,50000.0,2,0
14721,5600,3,6.89,172.64,1,6610.0,8.0,0,49000.0,0,0
14722,14500,3,5.32,436.67,1,66393.0,1.0,1,65000.0,1,0
14723,6000,3,11.55,198.0,2,13.0,10.0,0,125000.0,1,0
14724,31675,3,19.99,1177.0,5,307.0,10.0,0,72000.0,1,0
14725,25000,5,9.99,531.06,2,52868.0,10.0,0,89000.0,1,0
14726,12500,3,9.16,398.43,2,172.0,7.0,1,33176.0,0,0
14727,30000,3,15.59,1048.65,3,1.0,2.0,1,83000.0,2,1
14728,15000,3,10.99,491.01,2,433.0,10.0,0,113000.0,1,0
14729,20000,5,16.02,486.58,3,54.0,0.0,0,15000.0,0,0
14730,14250,3,18.24,516.89,4,16364.0,9.0,2,49856.0,1,1
14731,18250,5,21.48,498.67,5,54.0,0.0,0,41000.0,2,0
14732,23000,5,17.47,577.44,4,475.0,2.0,0,42000.0,1,0
14733,12000,3,11.99,398.52,3,20321.0,5.0,1,43000.0,1,1
14734,16000,3,7.89,500.58,1,74.0,0.0,1,60000.0,2,0
14735,9000,3,11.53,296.92,2,1822.0,10.0,0,110000.0,1,0
14736,12000,5,15.31,287.44,3,289993.0,5.0,1,35000.0,2,0
14737,16000,5,12.85,362.83,2,2512.0,6.0,1,98000.0,2,0
14738,6000,3,13.06,202.34,3,54.0,0.0,1,40000.0,2,0
14739,12000,5,21.49,327.96,4,43238.0,0.0,0,41000.0,2,1
14740,8000,3,13.98,273.35,3,181750.0,10.0,0,170000.0,2,0
14741,15600,3,10.99,510.66,2,535.0,5.0,0,48100.0,1,0
14742,7100,3,11.49,234.1,2,54.0,0.0,0,31000.0,2,1
14743,12000,5,17.93,304.27,5,220931.0,5.0,0,51996.0,2,0
14744,5000,3,11.99,166.05,2,40542.0,1.0,0,34652.0,1,0
14745,10000,3,14.33,343.39,3,326263.0,10.0,0,50000.0,0,0
14746,25000,3,6.68,768.28,1,1746.0,10.0,0,224000.0,2,0
14747,16000,3,10.99,523.75,2,20397.0,10.0,2,150000.0,1,0
14748,5575,3,15.2,193.81,4,54.0,0.0,0,120000.0,0,0
14749,15000,3,18.55,546.44,5,2783.0,5.0,1,55000.0,1,1
14750,12000,3,5.32,361.38,1,38.0,6.0,0,42000.0,0,0
14751,18000,5,19.52,472.1,5,364.0,0.0,1,110000.0,1,0
14752,11000,3,6.49,337.09,1,81358.0,10.0,0,50000.0,0,0
14753,25000,3,6.89,770.68,1,72882.0,7.0,0,69000.0,2,0
14754,25000,5,14.49,588.08,3,181148.0,10.0,0,82000.0,2,0
14755,8000,3,14.47,275.26,3,211290.0,10.0,0,40000.0,1,0
14756,24000,3,12.62,804.27,3,365901.0,1.0,0,95000.0,0,1
14757,3600,3,13.59,122.33,3,54.0,0.0,2,40500.0,2,1
14758,20000,5,15.61,482.23,3,1735.0,10.0,0,52000.0,1,0
14759,9025,3,13.67,307.01,3,150135.0,10.0,1,113200.0,1,0
14760,12575,3,6.03,382.73,1,55.0,0.0,1,75000.0,2,0
14761,6000,3,11.53,197.95,2,2683.0,4.0,0,61800.0,1,1
14762,13000,3,9.93,419.05,2,1205.0,1.0,1,80000.0,0,0
14763,21700,3,11.53,715.89,2,1487.0,8.0,1,62017.0,1,0
14764,20000,5,17.27,499.96,3,54.0,0.0,1,64000.0,2,0
14765,15000,5,16.99,372.71,4,55912.0,10.0,0,50000.0,1,0
14766,36000,5,24.85,1053.49,5,123239.0,10.0,0,96000.0,1,0
14767,3000,3,10.91,98.09,2,54.0,0.0,2,16800.0,0,1
14768,20400,3,14.99,707.08,3,27320.0,8.0,0,65000.0,1,1
14769,5000,3,7.39,155.28,1,2276.0,0.0,1,50000.0,0,0
14770,13000,3,11.67,429.74,2,1917.0,9.0,1,29000.0,1,0
14771,10000,3,11.99,332.1,2,184.0,6.0,2,120000.0,1,0
14772,18000,5,8.38,368.26,2,2023.0,10.0,2,50000.0,0,1
14773,12600,3,21.49,477.89,4,10180.0,5.0,0,35000.0,2,0
14774,30000,5,11.49,659.63,2,144.0,4.0,0,43000.0,1,0
14775,30000,3,14.31,1029.86,3,151.0,4.0,0,77719.0,2,0
14776,20000,3,6.49,612.89,1,280.0,3.0,0,115000.0,1,0
14777,23825,5,17.97,604.61,4,1393.0,10.0,0,59598.0,0,0
14778,17000,3,13.67,578.3,3,22884.0,6.0,1,55000.0,2,0
14779,20000,5,21.28,544.23,6,350942.0,2.0,1,80000.0,2,0
14780,3600,3,10.99,117.85,2,38.0,6.0,1,62000.0,2,0
14781,10050,3,15.31,349.92,3,337043.0,2.0,2,48000.0,2,0
14782,6075,3,9.71,195.2,2,283414.0,10.0,2,22000.0,0,0
14783,19750,5,14.99,469.75,3,515.0,8.0,0,44000.0,1,0
14784,20000,3,13.68,680.45,3,267899.0,10.0,0,105000.0,2,0
14785,5600,3,9.99,180.67,2,57.0,5.0,1,63000.0,1,0
14786,20450,5,11.99,454.8,3,169499.0,10.0,0,56000.0,2,0
14787,31850,3,17.14,1137.76,4,139295.0,10.0,0,76000.0,2,0
14788,2300,3,18.2,83.39,5,20159.0,10.0,0,35000.0,2,0
14789,9600,3,11.99,318.82,2,176366.0,10.0,1,65000.0,1,0
14790,5300,3,13.33,179.43,3,98039.0,2.0,1,40000.0,1,1
14791,10000,3,7.39,310.56,1,5708.0,10.0,2,72000.0,0,0
14792,24000,3,9.99,774.3,2,54.0,0.0,1,168000.0,2,0
14793,10000,3,5.32,301.15,1,204.0,10.0,0,70000.0,1,0
14794,15000,5,11.44,329.44,2,376038.0,10.0,1,110000.0,0,0
14795,12000,3,9.99,387.15,2,161.0,8.0,0,80000.0,0,0
14796,22000,5,17.86,556.99,4,54.0,0.0,0,55000.0,2,0
14797,19650,5,10.16,419.06,2,230837.0,2.0,2,65000.0,2,0
14798,12000,3,14.27,411.71,3,350620.0,8.0,0,50000.0,0,1
14799,9000,3,6.67,276.54,1,55728.0,3.0,0,118200.0,0,0
14800,2000,3,18.2,72.51,5,1388.0,2.0,1,35000.0,1,1
14801,1800,3,10.78,58.75,2,2419.0,1.0,1,65000.0,0,0
14802,25000,3,5.32,752.87,1,12868.0,10.0,0,110000.0,1,0
14803,5400,3,20.75,202.76,5,8226.0,5.0,0,15000.0,2,0
14804,18225,5,19.99,482.75,5,349002.0,10.0,1,37200.0,2,0
14805,2300,3,15.31,80.08,3,299257.0,2.0,1,75000.0,0,0
14806,35000,3,16.29,1235.52,4,427.0,10.0,2,159000.0,1,0
14807,15600,5,22.39,434.33,5,5339.0,3.0,1,118450.0,2,0
14808,5000,3,10.99,163.67,2,1193.0,1.0,2,50000.0,1,0
14809,12000,3,8.19,377.09,1,175617.0,10.0,2,37000.0,0,0
14810,10000,3,14.65,344.95,3,45988.0,1.0,1,40000.0,2,1
14811,19750,3,13.11,666.51,2,315912.0,10.0,0,53000.0,2,0
14812,4000,3,7.24,123.95,1,19.0,2.0,1,83000.0,1,0
14813,20000,3,6.72,614.99,1,184.0,10.0,0,90000.0,1,0
14814,5000,3,8.99,158.98,2,97.0,3.0,2,127000.0,1,0
14815,7000,3,11.53,230.94,2,1917.0,5.0,2,29000.0,0,1
14816,15100,5,23.43,429.42,6,6025.0,10.0,1,52000.0,2,1
14817,7800,3,13.59,265.04,3,562.0,3.0,2,105000.0,2,0
14818,11900,5,16.29,291.23,4,130525.0,10.0,0,69000.0,1,1
14819,10000,3,15.8,350.59,3,282111.0,3.0,1,42000.0,0,0
14820,22500,3,14.65,776.12,3,38.0,7.0,1,45000.0,1,0
14821,4800,3,14.65,165.58,3,10719.0,2.0,1,46600.0,0,0
14822,20000,3,6.89,616.54,1,3348.0,6.0,0,70000.0,0,0
14823,8650,3,17.57,310.86,4,32764.0,10.0,1,35000.0,2,1
14824,25000,3,12.99,842.23,3,1251.0,10.0,0,87000.0,1,0
14825,6000,3,11.47,197.78,2,1440.0,0.0,1,55000.0,1,0
14826,10000,3,11.49,329.72,2,247928.0,1.0,0,70000.0,2,0
14827,14075,3,13.18,475.47,3,100.0,10.0,1,32000.0,1,0
14828,20000,3,23.99,784.56,5,355655.0,10.0,0,54000.0,1,1
14829,14000,3,7.49,435.43,1,248512.0,10.0,1,75500.0,1,0
14830,16750,3,26.3,677.55,5,6319.0,10.0,0,90000.0,2,1
14831,10000,3,9.99,322.63,2,807.0,8.0,1,55280.0,1,0
14832,20000,3,12.12,665.44,2,316110.0,0.0,1,85000.0,0,0
14833,7000,3,6.99,216.11,1,373051.0,3.0,1,53000.0,1,0
14834,13600,5,18.25,347.21,4,54.0,0.0,1,50000.0,2,0
14835,14000,5,25.49,414.96,5,1388.0,2.0,0,50000.0,0,1
14836,11750,3,9.99,379.09,2,666.0,4.0,2,94300.0,2,0
14837,7000,3,8.18,219.94,2,1487.0,3.0,0,87000.0,0,0
14838,15875,5,24.5,461.32,6,97.0,1.0,0,53000.0,2,1
14839,16000,5,14.65,377.71,3,3212.0,3.0,2,60000.0,2,1
14840,5000,3,12.69,167.73,3,12154.0,1.0,1,30000.0,1,0
14841,9600,3,9.99,309.72,2,144.0,7.0,0,39171.0,0,0
14842,20000,5,23.99,575.25,5,2110.0,10.0,0,77000.0,1,0
14843,16000,5,14.08,372.96,3,123674.0,6.0,0,82000.0,0,0
14844,24000,5,17.57,603.85,4,55925.0,9.0,0,100000.0,2,0
14845,20000,3,13.92,682.74,3,243995.0,4.0,0,700000.0,0,1
14846,16000,3,9.75,514.4,2,184.0,10.0,0,100000.0,1,0
14847,20000,3,7.69,623.88,1,2017.0,5.0,0,175000.0,1,0
14848,15000,3,17.09,535.47,4,896.0,9.0,0,55000.0,1,0
14849,24250,5,11.49,533.2,2,222832.0,0.0,1,145000.0,1,0
14850,10825,3,16.29,382.13,4,191757.0,7.0,1,43000.0,1,0
14851,24000,5,9.43,503.23,2,111351.0,10.0,0,72000.0,1,0
14852,8875,3,13.33,300.45,3,99497.0,10.0,0,69000.0,1,0
14853,7400,3,14.33,254.11,3,54.0,0.0,1,24000.0,2,0
14854,20000,3,11.44,658.95,2,171793.0,10.0,1,95000.0,1,0
14855,6975,3,13.35,236.2,3,7755.0,0.0,1,20000.0,0,0
14856,10000,3,7.89,312.86,1,38094.0,2.0,1,45000.0,0,0
14857,20000,3,9.75,643.0,2,161161.0,10.0,2,70000.0,0,0
14858,7000,3,5.32,210.81,1,60601.0,10.0,0,65000.0,0,0
14859,30000,3,11.49,989.14,2,146733.0,0.0,1,160000.0,2,1
14860,11200,5,13.35,256.85,3,6184.0,4.0,1,30000.0,1,0
14861,10000,3,13.99,341.73,3,38.0,10.0,0,52000.0,2,0
14862,3500,3,8.38,110.3,2,6081.0,6.0,1,95000.0,1,0
14863,3500,3,13.18,118.24,3,19668.0,1.0,0,126000.0,2,0
14864,5800,3,15.59,202.74,3,1.0,8.0,1,72000.0,1,1
14865,15000,3,13.11,506.21,2,340001.0,9.0,0,73450.0,0,0
14866,5000,3,15.1,173.58,3,38.0,8.0,1,75000.0,2,0
14867,6000,3,11.44,197.69,2,18514.0,8.0,1,40000.0,2,1
14868,10000,3,10.64,325.69,2,1069.0,1.0,2,55000.0,2,0
14869,9800,3,12.99,330.16,3,189385.0,6.0,0,32905.0,2,0
14870,1200,3,11.67,39.67,2,11180.0,5.0,0,43000.0,0,0
14871,3000,3,19.52,110.76,4,222926.0,10.0,0,55000.0,1,0
